keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
air fryer India,Boat air fryer India Model 191,Boat,1312.0,,4.3,3015,Croma,185,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
air fryer India,Puma air fryer India Model 989,Puma,286470.0,,4.3,176,Amazon,186,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Philips men running shoes Model 825,Philips,22100.5,,3.9,2097,Croma,192,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 759,Puma,27079.5,,4.9,4497,Reliance Digital,193,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 691,Philips,22100.5,,3.6,2998,Amazon,193,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 682,Puma,31925.0,,4.1,504,Flipkart,194,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 955,Puma,25138.0,,4.7,1783,Amazon,194,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 426,Dell,25678.0,,4.1,3123,Flipkart,187,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 306,MI,238330.0,,2.6,293,Flipkart,177,5 Days,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 358,Philips,27382.0,,4.2,2911,Amazon,178,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 384,Dell,48358.0,,2.9,3901,Flipkart,195,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 261,Dell,29727.0,,4.5,729,Croma,210,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 481,HP,22100.5,,3.4,0,Croma,195,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 580,HP,383970.0,,4.0,3916,Amazon,196,2 Days,0.0,Luxury (50K+),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 349,Nike,40721.0,,3.6,2624,Croma,196,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 197,Dell,5177.0,,3.6,764,Croma,179,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Sony air fryer India Model 541,Sony,36843.0,,5.0,3896,Reliance Digital,188,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 914,Samsung,39692.0,,2.5,3206,Reliance Digital,180,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 715,LG,137250.0,,2.9,3483,Reliance Digital,189,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
air fryer India,Philips air fryer India Model 213,Philips,23754.5,,4.4,2655,Amazon,190,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 185,Samsung,23499.0,,3.2,4994,Reliance Digital,211,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 932,MI,43698.0,,4.6,933,Croma,212,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 161,Sony,45347.0,,4.5,1603,Amazon,181,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 410,LG,22679.0,,3.8,2444,Reliance Digital,213,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 866,Dell,23754.5,,4.9,1352,Reliance Digital,191,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 829,LG,48662.0,,4.2,771,Amazon,182,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 179,Nike,27819.0,,4.4,4685,Croma,197,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 766,LG,14150.0,,3.9,4540,Flipkart,192,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,LG air fryer India Model 734,LG,12278.0,,3.7,3022,Flipkart,193,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Boat men running shoes Model 957,Boat,45374.0,,4.5,4979,Reliance Digital,197,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 597,MI,4149.0,,3.6,2704,Reliance Digital,183,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 529,Sony,26090.0,,4.7,2527,Flipkart,184,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 978,MI,12578.0,,2.7,788,Flipkart,214,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 302,Samsung,289730.0,,3.3,1230,Croma,198,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 563,HP,25389.0,,3.8,1359,Flipkart,215,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 391,Boat,3892.0,,2.8,1107,Reliance Digital,185,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Puma men running shoes Model 181,Puma,14503.0,,3.3,259,Amazon,198,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 138,MI,33684.0,,4.1,4006,Croma,186,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 131,Boat,4525.0,,4.3,60,Amazon,199,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Philips air fryer India Model 708,Philips,39908.0,,3.6,3101,Croma,194,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 837,HP,11861.0,,4.4,1200,Amazon,216,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Philips air fryer India Model 898,Philips,1480.0,,4.4,4269,Croma,195,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 917,LG,28909.0,,4.2,589,Reliance Digital,199,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 462,LG,35863.0,,2.6,3980,Amazon,200,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 363,LG,10393.0,,3.5,3600,Croma,196,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 274,Samsung,40982.0,,2.7,1415,Flipkart,201,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 666,Samsung,4203.0,,4.0,3908,Croma,187,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,LG men running shoes Model 798,LG,14557.0,,4.2,4101,Flipkart,200,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,HP men running shoes Model 164,HP,25568.0,,3.8,2404,Croma,201,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 122,HP,3007.0,,3.0,798,Flipkart,197,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 249,LG,24312.0,,4.5,4364,Flipkart,188,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 647,Nike,21053.0,,3.9,3385,Amazon,202,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 586,Nike,42301.0,,4.6,1978,Flipkart,203,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 169,HP,12817.0,,4.8,3939,Flipkart,204,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,LG air fryer India Model 148,LG,42752.0,,4.7,304,Amazon,198,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 379,LG,44740.0,,2.5,4236,Reliance Digital,189,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 925,Philips,26739.0,,4.8,461,Reliance Digital,217,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 403,Nike,40193.0,,4.9,4205,Amazon,205,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 389,HP,12474.0,,5.0,1626,Amazon,190,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 476,Sony,49990.0,,4.9,1424,Croma,191,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 550,Philips,24312.0,,4.6,2088,Amazon,192,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 597,LG,6967.0,,3.7,1700,Reliance Digital,202,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 150,MI,3938.0,,3.3,270,Amazon,193,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 756,Boat,383970.0,,3.7,665,Amazon,194,2 Days,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 378,Philips,34748.0,,3.6,3627,Flipkart,195,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 455,MI,12233.0,,2.6,129,Flipkart,218,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 472,Samsung,98570.0,,3.7,3938,Amazon,196,2 Days,0.0,Luxury (50K+),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 764,LG,41983.0,,4.7,1505,Flipkart,219,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 632,HP,22100.5,,3.5,1442,Amazon,203,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 327,Sony,24058.0,,4.6,251,Croma,206,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 155,MI,13333.0,,5.0,14,Reliance Digital,220,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,LG air fryer India Model 541,LG,21052.0,,2.8,3250,Amazon,199,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 473,Philips,22100.5,,4.2,3085,Reliance Digital,204,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 349,Puma,28673.0,,4.0,1584,Amazon,207,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 971,Boat,12775.0,,4.0,2898,Reliance Digital,200,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 195,Samsung,1336.0,,4.2,3413,Flipkart,197,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 668,Boat,1919.0,,2.9,1430,Croma,198,2 Days,0.0,Economy (500-2K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 232,Dell,49064.0,,4.5,1963,Croma,221,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 196,Samsung,45448.0,,3.1,465,Reliance Digital,199,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 539,Nike,22398.0,,2.7,685,Flipkart,205,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 148,Philips,383970.0,,3.8,4840,Reliance Digital,222,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 959,Samsung,11870.0,,3.4,3887,Flipkart,200,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 750,Samsung,24312.0,,4.6,1105,Amazon,201,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 770,LG,34889.0,,3.4,51,Amazon,206,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 401,HP,37436.0,,3.8,2306,Croma,201,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 783,Dell,10831.0,,2.8,547,Croma,202,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 326,Dell,12582.0,,4.4,3935,Amazon,208,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 288,MI,49325.0,,4.8,1563,Amazon,223,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 714,Dell,26693.0,,4.9,3601,Croma,224,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 858,Nike,22100.5,,3.7,2110,Croma,207,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 829,Philips,27079.5,,2.6,1456,Croma,209,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 627,Nike,31099.0,,3.8,3192,Reliance Digital,208,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 297,LG,48610.0,,3.4,1148,Reliance Digital,202,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Puma power bank fast charging Model 354,Puma,239860.0,,3.9,3870,Flipkart,210,2 Days,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Samsung men running shoes Model 646,Samsung,31537.0,,4.0,2188,Flipkart,209,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 759,Philips,40305.0,,3.9,4930,Croma,203,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 305,Samsung,49682.0,,4.2,4064,Reliance Digital,225,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 740,Boat,18123.0,,4.5,1799,Reliance Digital,210,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 373,Philips,31026.0,,4.5,0,Reliance Digital,211,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 481,Philips,3252.0,,4.4,4842,Amazon,212,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 232,HP,6725.0,,3.9,800,Flipkart,213,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Puma men running shoes Model 151,Puma,22100.5,,2.9,741,Croma,211,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 323,LG,23499.0,,3.8,1494,Flipkart,226,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 476,Dell,19141.0,,4.1,4829,Amazon,203,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 294,Boat,14590.0,,4.1,877,Flipkart,227,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Dell air fryer India Model 696,Dell,23754.5,,3.3,1208,Flipkart,204,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 378,MI,8156.0,,4.8,1246,Croma,205,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Samsung men running shoes Model 613,Samsung,13410.0,,2.9,1987,Reliance Digital,212,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 714,Samsung,23499.0,,3.8,4602,Flipkart,228,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 506,Boat,27212.0,,3.1,797,Croma,213,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 106,Dell,30345.0,,4.7,1355,Amazon,214,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 726,HP,40524.0,,4.7,95,Flipkart,205,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 140,MI,2510.0,,4.5,4517,Croma,229,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Puma men running shoes Model 934,Puma,42736.0,,3.8,500,Amazon,215,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 433,Boat,30954.0,,4.2,746,Amazon,206,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 185,Dell,13896.0,,3.9,963,Reliance Digital,214,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 639,HP,4261.0,,2.7,2230,Flipkart,230,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 536,Nike,8598.0,,3.3,1641,Croma,207,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Puma men running shoes Model 476,Puma,48783.0,,2.7,3072,Flipkart,216,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 393,Sony,8312.0,,4.8,441,Croma,217,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 455,HP,1099.0,,2.6,0,Reliance Digital,231,2 Days,0.0,Economy (500-2K),0.0,,,csv
men running shoes,Philips men running shoes Model 904,Philips,28926.0,,3.2,4894,Amazon,218,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 559,MI,200380.0,,4.1,1363,Croma,206,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
air fryer India,Boat air fryer India Model 881,Boat,44221.0,,3.8,3337,Flipkart,208,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 685,Boat,13683.0,,4.5,2173,Croma,215,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 296,MI,12559.0,,4.4,2806,Reliance Digital,207,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 195,MI,12872.0,,4.4,629,Amazon,232,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 919,Boat,27029.0,,4.6,4765,Croma,233,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 497,LG,1734.0,,4.9,1240,Amazon,209,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
men running shoes,Sony men running shoes Model 630,Sony,25956.0,,3.7,3445,Amazon,219,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 727,Boat,16473.0,,3.8,4296,Croma,234,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 238,Dell,8235.0,,3.0,351,Croma,210,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 652,Philips,26565.0,,2.6,3497,Amazon,235,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 126,Samsung,29631.0,,3.6,531,Amazon,236,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 411,Philips,25279.0,,3.4,2261,Amazon,220,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 755,HP,11309.0,,3.6,4502,Flipkart,211,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Samsung men running shoes Model 188,Samsung,22100.5,,3.6,4555,Croma,221,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 243,Dell,18440.0,,2.6,3171,Amazon,212,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 520,LG,23754.5,,3.3,1279,Croma,213,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 896,Samsung,23754.5,,3.2,2853,Amazon,214,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 163,Boat,49391.0,,4.0,1681,Reliance Digital,208,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 873,Dell,36201.0,,3.7,600,Flipkart,222,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 346,LG,17711.0,,3.6,608,Croma,216,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 316,Samsung,29321.0,,3.8,2779,Amazon,217,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 152,LG,5102.0,,2.8,2118,Reliance Digital,238,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 770,HP,1253.0,,3.6,1177,Flipkart,239,5 Days,0.0,Economy (500-2K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 996,MI,42455.0,,2.7,533,Croma,240,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 927,Boat,5855.0,,4.7,3908,Croma,218,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,LG men running shoes Model 260,LG,7350.0,,3.8,2107,Amazon,223,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 112,Nike,27079.5,,4.9,1869,Reliance Digital,219,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 170,Samsung,20645.0,,3.7,679,Reliance Digital,224,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 311,Puma,38802.0,,4.0,1316,Amazon,215,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 924,Dell,1432.0,,4.8,2003,Croma,241,2 Days,0.0,Economy (500-2K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 493,Sony,25335.0,,3.5,252,Croma,209,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 603,Dell,18674.0,,3.8,4850,Amazon,216,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 741,LG,12854.0,,4.0,1502,Croma,242,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 946,MI,27326.0,,4.4,3197,Amazon,210,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 491,Sony,29394.0,,3.0,485,Flipkart,211,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,LG air fryer India Model 268,LG,18575.0,,2.8,1910,Croma,217,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 484,Dell,27079.5,,3.0,1454,Croma,220,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 521,Dell,28686.0,,5.0,640,Flipkart,218,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 897,Samsung,32149.0,,3.9,1417,Flipkart,219,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 509,Samsung,33415.0,,3.7,418,Croma,220,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 834,MI,26972.0,,4.4,3119,Reliance Digital,212,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 630,Sony,24312.0,,4.9,3572,Reliance Digital,213,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Nike air fryer India Model 162,Nike,48988.0,,4.1,4559,Flipkart,221,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 454,Nike,22100.5,,3.7,2249,Reliance Digital,225,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 594,HP,2169.0,,3.8,3203,Amazon,243,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 834,HP,27079.5,,4.8,2734,Reliance Digital,221,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 987,Boat,22100.5,,4.4,1199,Amazon,226,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 209,Puma,222300.0,,3.6,3271,Amazon,222,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
men running shoes,Boat men running shoes Model 581,Boat,22100.5,,2.9,3362,Amazon,227,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 605,HP,24658.0,,4.1,2491,Reliance Digital,222,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Boat air fryer India Model 535,Boat,33365.0,,3.6,1179,Amazon,223,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 931,Samsung,22549.0,,2.9,2761,Flipkart,228,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 250,HP,38959.0,,4.6,579,Reliance Digital,223,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 788,Samsung,28251.0,,3.3,4604,Amazon,244,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 420,Boat,26404.0,,3.9,718,Croma,229,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 323,Dell,34760.0,,4.2,2520,Croma,224,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 354,Samsung,16888.0,,2.9,1267,Reliance Digital,245,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 565,Philips,28852.0,,3.8,4195,Flipkart,246,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 596,Samsung,26397.0,,3.3,1033,Reliance Digital,224,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 845,MI,46529.0,,4.7,1118,Flipkart,247,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 818,Puma,4964.0,,4.1,732,Flipkart,225,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
air fryer India,Nike air fryer India Model 470,Nike,33735.0,,2.7,1710,Amazon,226,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 990,LG,22100.5,,4.0,1413,Croma,230,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Nike men running shoes Model 785,Nike,24799.0,,3.4,246,Flipkart,231,5 Days,0.0,High-End (15K-50K),0.0,,,csv
